account_id,chat_id,chat_type,date,cost_dialog,cost_task,total_cost_tasks,cost_classification,cost_qc,cost_check_list,total_cost_classifications,cost_amocrm_call,total_cost,has_tasks,has_classifications,has_amocrm_call,num_services,has_both,n_tasks,n_classifications,n_amocrm_calls
11606517,32926245959,telegram,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,96189766454,instagram,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.285988418169498,0,0,0,1,0,0,0,0
11606517,62179202986,telegram,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-28,0.0,5.285988418169498,5.285988418169498,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,28,0,0
23931208,08272999992,telegram,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,55485246939,viber,2025-02-28,0.0,8.209013881745724,8.209013881745724,0.0,0.0,0.0,0.0,2.2762454352731876,10.485259317018912,1,0,1,2,1,40,0,11
23931208,77077321366,whatsapp,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,45038593789,avito,2025-03-01,0.0,0.0,0.0,22.984377825599214,0.0,0.0,22.984377825599214,4.1714567605863895,27.155834586185605,0,1,1,2,1,0,78,38
11606517,36081056141,avito,2025-03-01,0.0,5.071659509299556,5.071659509299556,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,19,0,0
11606517,32926245959,telegram,2025-03-01,2.0090662871123715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.080725796411928,0,0,0,1,0,0,0,0
23931208,11585672433,vk,2025-03-01,0.0,4.646757881842918,4.646757881842918,17.300389439808164,0.0,0.0,17.300389439808164,11.370758256677155,33.31790557832824,1,1,1,3,1,28,48,20
21782287,00736226975,max,2025-03-02,0.0,5.94249432024161,5.94249432024161,32.548129223791435,0.0,0.0,32.548129223791435,2.6103367284879195,41.100960272520965,1,1,1,3,1,18,109,27
11606517,32836120500,avito,2025-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32926245959,telegram,2025-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,93587410201,instagram,2025-03-02,0.0,5.097240260478919,5.097240260478919,0.0,0.0,0.0,0.0,0.0,5.097240260478919,1,0,0,1,0,21,0,0
23931208,08272999992,telegram,2025-03-02,0.0,5.472707285445141,5.472707285445141,17.649516633969572,0.0,0.0,17.649516633969572,2.385809035505575,25.50803295492029,1,1,1,3,1,26,80,61
21782287,91785999662,viber,2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,76466722856,telegram,2025-03-03,0.0,0.0,0.0,13.337966241997954,0.0,0.0,13.337966241997954,2.079916870260957,15.417883112258911,0,1,1,2,1,0,29,38
11606517,16127177903,viber,2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-03-03,0.0,6.2070192399377495,6.2070192399377495,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,23,0,0
11606517,56507791063,avito,2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2070192399377495,0,0,0,1,0,0,0,0
23931208,55485246939,viber,2025-03-03,0.0,5.474897844366289,5.474897844366289,0.0,0.0,0.0,0.0,4.0797687049906655,9.554666549356956,1,0,1,2,1,24,0,51
21782287,75026598794,viber,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,09519908696,vk,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.234064087075076,0,0,0,2,1,0,0,0
21782287,44122274848,whatsapp,2025-03-04,0.0,0.0,0.0,25.686399571605886,0.0,0.0,25.686399571605886,5.54766451546919,0.0,0,1,1,0,0,0,58,37
21782287,76466722856,telegram,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,96189766454,instagram,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,31592905183,instagram,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,34956361145,whatsapp,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,23285228494,telegram,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,36081056141,avito,2025-03-04,0.0,8.419383080533432,8.419383080533432,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,50,0,0
11606517,32926245959,telegram,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.419383080533432,0,0,0,1,0,0,0,0
11606517,56507791063,avito,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,55485246939,viber,2025-03-04,0.0,4.3566315222420835,4.3566315222420835,11.736183794346678,0.0,0.0,11.736183794346678,0.0,0.0,1,1,0,0,0,46,55,0
23931208,08272999992,telegram,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,10110616593,instagram,2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4090703920075507,18.501885708596312,0,0,1,3,1,0,0,31
21782287,76466722856,telegram,2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.44969575664507,27.909109666905238,0,0,1,2,1,0,0,27
21782287,91785999662,viber,2025-03-05,0.0,0.0,0.0,16.459413910260167,0.0,0.0,16.459413910260167,0.0,0.0,0,1,0,0,0,0,24,0
11606517,32926245959,telegram,2025-03-05,0.0,8.037603162438806,8.037603162438806,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,28,0,0
11606517,32836120500,avito,2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.037603162438806,0,0,0,1,0,0,0,0
23931208,55485246939,viber,2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.091869732050906,74.43675299305673,0,0,1,3,1,0,0,54
23931208,08272999992,telegram,2025-03-05,0.0,29.270104737933607,29.270104737933607,21.074778523072215,0.0,0.0,21.074778523072215,0.0,0.0,1,1,0,0,0,69,64,0
21782287,76466722856,telegram,2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,91785999662,viber,2025-03-06,2.016297315990953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28762947523945,0,0,0,2,1,0,0,0
21782287,45038593789,avito,2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,75026598794,viber,2025-03-06,0.0,0.0,0.0,16.93107251173199,0.0,0.0,16.93107251173199,8.340259647516506,0.0,0,1,1,0,0,0,61,22
11606517,32926245959,telegram,2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,36081056141,avito,2025-03-06,0.0,5.423140673000237,5.423140673000237,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,39,0,0
11606517,33932214573,avito,2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.423140673000237,0,0,0,1,0,0,0,0
23931208,08272999992,telegram,2025-03-06,0.0,5.03455376999416,5.03455376999416,17.472151843691503,0.0,0.0,17.472151843691503,0.0,0.0,1,1,0,0,0,9,65,0
23931208,55485246939,viber,2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4860918507187453,24.992797464404404,0,0,1,3,1,0,0,39
23931208,49919422542,whatsapp,2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,76466722856,telegram,2025-03-07,2.0089559694136536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.701912740608748,0,0,0,2,1,0,0,0
21782287,00736226975,max,2025-03-07,0.0,0.0,0.0,13.576040868681922,0.0,0.0,13.576040868681922,0.0,0.0,0,1,0,0,0,0,28,0
21782287,45038593789,avito,2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.116915902513174,0.0,0,0,1,0,0,0,0,39
11606517,33932214573,avito,2025-03-07,0.0,4.265968319314926,4.265968319314926,0.0,0.0,0.0,0.0,0.0,4.265968319314926,1,0,0,1,0,33,0,0
23931208,08272999992,telegram,2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620302272373363,0.0,0,0,1,0,0,0,0,54
23931208,55485246939,viber,2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.951563319308303,0,0,0,2,1,0,0,0
23931208,05053598865,viber,2025-03-07,0.0,6.33126104693494,6.33126104693494,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,43,0,0
21782287,91785999662,viber,2025-03-08,2.007579578034314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.70640787976947,0,0,0,2,1,0,0,0
21782287,23074630526,instagram,2025-03-08,0.0,0.0,0.0,32.40192589535447,0.0,0.0,32.40192589535447,5.296902406380684,0.0,0,1,1,0,0,0,69,51
21782287,76466722856,telegram,2025-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,34956361145,whatsapp,2025-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-03-08,2.0088161197419137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.640179126189956,0,0,0,1,0,0,0,0
11606517,32926245959,telegram,2025-03-08,0.0,7.631363006448043,7.631363006448043,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,46,0,0
23931208,20386062732,vk,2025-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,74970575104,max,2025-03-08,0.0,2.5672231278015682,2.5672231278015682,0.0,0.0,0.0,0.0,0.0,8.412683560073729,1,0,0,2,1,21,0,0
23931208,77077321366,whatsapp,2025-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84546043227216,0.0,0,0,1,0,0,0,0,27
23931208,08272999992,telegram,2025-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,11585672433,vk,2025-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,91785999662,viber,2025-03-09,0.0,0.0,0.0,15.827754434901728,0.0,0.0,15.827754434901728,12.374721671983062,28.202476106884788,0,1,1,2,1,0,28,48
11606517,36081056141,avito,2025-03-09,0.0,3.757338160297855,3.757338160297855,0.0,0.0,0.0,0.0,0.0,3.757338160297855,1,0,0,1,0,30,0,0
23931208,85661428409,instagram,2025-03-09,0.0,15.28632397872467,15.28632397872467,0.0,0.0,0.0,0.0,5.601177432245824,20.887501410970494,1,0,1,2,1,39,0,46
21782287,75808774008,whatsapp,2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6031715303448095,0.0,0,0,1,0,0,0,0,40
21782287,75026598794,viber,2025-03-10,0.0,6.833495861368784,6.833495861368784,14.88932071382115,0.0,0.0,14.88932071382115,0.0,26.325988105534744,1,1,0,3,1,35,71,0
11606517,62179202986,telegram,2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,96189766454,instagram,2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32926245959,telegram,2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,77019311353,avito,2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9501011136657596,0,0,0,1,0,0,0,0
11606517,16127177903,viber,2025-03-10,0.0,4.9501011136657596,4.9501011136657596,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,22,0,0
23931208,08272999992,telegram,2025-03-10,0.0,3.3893645656333082,3.3893645656333082,18.74722973958304,0.0,0.0,18.74722973958304,21.93272418189939,44.06931848711574,1,1,1,3,1,22,41,45
21782287,75026598794,viber,2025-03-11,0.0,0.0,0.0,13.657585561113091,0.0,0.0,13.657585561113091,0.0,0.0,0,1,0,0,0,0,53,0
21782287,76466722856,telegram,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.601240657589715,21.258826218702808,0,0,1,2,1,0,0,33
21782287,09519908696,vk,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,45038593789,avito,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,91785999662,viber,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32926245959,telegram,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,96189766454,instagram,2025-03-11,0.0,3.5341797292733923,3.5341797292733923,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,31,0,0
11606517,32836120500,avito,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16274348610,whatsapp,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5341797292733923,0,0,0,1,0,0,0,0
23931208,08272999992,telegram,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.377480892041051,0,0,0,2,1,0,0,0
23931208,74970575104,max,2025-03-11,0.0,9.746422489025141,9.746422489025141,0.0,0.0,0.0,0.0,4.63105840301591,0.0,1,0,1,0,0,43,0,41
21782287,63822355292,vk,2025-03-12,0.0,0.0,0.0,22.301659035101704,0.0,0.0,22.301659035101704,0.0,0.0,0,1,0,0,0,0,69,0
21782287,92957291556,avito,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,91785999662,viber,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.897691165671276,0,0,0,2,1,0,0,0
21782287,75808774008,whatsapp,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,75026598794,viber,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.596032130569574,0.0,0,0,1,0,0,0,0,59
21782287,09519908696,vk,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32926245959,telegram,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4430046548559154,0,0,0,1,0,0,0,0
11606517,56507791063,avito,2025-03-12,0.0,4.4430046548559154,4.4430046548559154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,27,0,0
23931208,10110616593,instagram,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834610139356184,0.0,0,0,1,0,0,0,0,63
23931208,08272999992,telegram,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.785674765763488,0,0,0,2,1,0,0,0
23931208,55485246939,viber,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,20386062732,vk,2025-03-12,0.0,2.951064626407304,2.951064626407304,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,31,0,0
23931208,49919422542,whatsapp,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,09519908696,vk,2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,91785999662,viber,2025-03-13,0.0,12.234093413545345,12.234093413545345,0.0,0.0,0.0,0.0,3.0422678924450453,44.6714034429097,1,0,1,3,1,42,0,30
21782287,63822355292,vk,2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,75026598794,viber,2025-03-13,0.0,0.0,0.0,29.395042136919304,0.0,0.0,29.395042136919304,0.0,0.0,0,1,0,0,0,0,107,0
11606517,32926245959,telegram,2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.910602331129972,0,0,0,1,0,0,0,0
11606517,32836120500,avito,2025-03-13,0.0,4.910602331129972,4.910602331129972,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,19,0,0
23931208,55485246939,viber,2025-03-13,0.0,14.801001013912543,14.801001013912543,15.93277033544219,0.0,0.0,15.93277033544219,10.231253531291541,40.965024880646276,1,1,1,3,1,41,46,36
21782287,91785999662,viber,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7286966556832777,0.0,0,0,1,0,0,0,0,17
21782287,92378331609,avito,2025-03-14,0.0,0.0,0.0,11.814637968423444,0.0,0.0,11.814637968423444,0.0,0.0,0,1,0,0,0,0,68,0
21782287,24022627614,max,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,45038593789,avito,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,75026598794,viber,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.543334624106722,0,0,0,2,1,0,0,0
11606517,32836120500,avito,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-03-14,0.0,5.629963037533338,5.629963037533338,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,28,0,0
11606517,33932214573,avito,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32926245959,telegram,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.629963037533338,0,0,0,1,0,0,0,0
23931208,11585672433,vk,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.80221040567474,0,0,0,2,1,0,0,0
23931208,74970575104,max,2025-03-14,0.0,19.245803105485702,19.245803105485702,0.0,0.0,0.0,0.0,2.556407300189035,0.0,1,0,1,0,0,35,0,63
21782287,91785999662,viber,2025-03-15,0.0,0.0,0.0,21.521591297091536,0.0,0.0,21.521591297091536,1.5314616126045664,23.053052909696103,0,1,1,2,1,0,63,45
11606517,34956361145,whatsapp,2025-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32926245959,telegram,2025-03-15,0.0,7.003362677494509,7.003362677494509,0.0,0.0,0.0,0.0,0.0,7.003362677494509,1,0,0,1,0,30,0,0
23931208,20386062732,vk,2025-03-15,0.0,5.192721544985188,5.192721544985188,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,19,0,0
23931208,55485246939,viber,2025-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73441105875384,0.0,0,0,1,0,0,0,0,51
23931208,11585672433,vk,2025-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927132603739029,0,0,0,2,1,0,0,0
